Year;Specimen;PathogenName;AntibioticName;Iso3;CountryTerritoryArea;WHORegionName;InterpretableAST;Resistant;ResistancePercentage
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;NPL;Nepal;South-East Asia Region;371;202;54.447439353
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;OMN;Oman;Eastern Mediterranean Region;351;187;53.276353276
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;OMN;Oman;Eastern Mediterranean Region;293;177;60.409556314
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;OMN;Oman;Eastern Mediterranean Region;583;311;53.344768439
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;OMN;Oman;Eastern Mediterranean Region;558;293;52.508960573
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;OMN;Oman;Eastern Mediterranean Region;575;268;46.608695652
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;OMN;Oman;Eastern Mediterranean Region;594;288;48.484848485
2023;Bloodstream;Klebsiella pneumoniae;Colistin;OMN;Oman;Eastern Mediterranean Region;40;11;27.5
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;OMN;Oman;Eastern Mediterranean Region;290;106;36.551724138
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;OMN;Oman;Eastern Mediterranean Region;378;101;26.71957672
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;OMN;Oman;Eastern Mediterranean Region;115;42;36.52173913
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;OMN;Oman;Eastern Mediterranean Region;578;170;29.411764706
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;PAK;Pakistan;Eastern Mediterranean Region;480;370;77.083333333
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;PAK;Pakistan;Eastern Mediterranean Region;459;393;85.620915033
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;PAK;Pakistan;Eastern Mediterranean Region;593;477;80.438448567
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;PAK;Pakistan;Eastern Mediterranean Region;2884;2495;86.511789182
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;PAK;Pakistan;Eastern Mediterranean Region;2875;2139;74.4
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;PAK;Pakistan;Eastern Mediterranean Region;1680;1268;75.476190476
2023;Bloodstream;Klebsiella pneumoniae;Colistin;PAK;Pakistan;Eastern Mediterranean Region;460;100;21.739130435
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;PAK;Pakistan;Eastern Mediterranean Region;844;572;67.772511848
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;PAK;Pakistan;Eastern Mediterranean Region;2113;1224;57.927117842
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;PAK;Pakistan;Eastern Mediterranean Region;1249;714;57.165732586
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;PAK;Pakistan;Eastern Mediterranean Region;2476;1304;52.665589661
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;PER;Peru;Region of the Americas;48;36;75.0
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;PER;Peru;Region of the Americas;40;30;75.0
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;PER;Peru;Region of the Americas;74;37;50.0
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;PER;Peru;Region of the Americas;208;138;66.346153846
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;PER;Peru;Region of the Americas;251;156;62.151394422
2023;Bloodstream;Klebsiella pneumoniae;Colistin;PER;Peru;Region of the Americas;132;6;4.545454545
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;PER;Peru;Region of the Americas;46;10;21.739130435
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;PER;Peru;Region of the Americas;46;9;19.565217391
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;PHL;Philippines;Western Pacific Region;1828;623;34.080962801
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;PHL;Philippines;Western Pacific Region;691;355;51.374819103
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;PHL;Philippines;Western Pacific Region;1795;868;48.356545961
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;PHL;Philippines;Western Pacific Region;1860;994;53.440860215
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;PHL;Philippines;Western Pacific Region;1840;877;47.663043478
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;PHL;Philippines;Western Pacific Region;1871;1005;53.714591128
2023;Bloodstream;Klebsiella pneumoniae;Colistin;PHL;Philippines;Western Pacific Region;174;5;2.873563218
2023;Bloodstream;Klebsiella pneumoniae;Doripenem;PHL;Philippines;Western Pacific Region;17;5;29.411764706
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;PHL;Philippines;Western Pacific Region;1706;388;22.743259086
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;PHL;Philippines;Western Pacific Region;1867;435;23.299410819
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;PHL;Philippines;Western Pacific Region;734;279;38.010899183
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;PHL;Philippines;Western Pacific Region;1870;443;23.689839572
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;POL;Poland;European Region;432;248;57.407407407
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;POL;Poland;European Region;138;93;67.391304348
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;POL;Poland;European Region;1318;849;64.415781487
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;POL;Poland;European Region;114;68;59.649122807
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;POL;Poland;European Region;1562;995;63.700384123
2023;Bloodstream;Klebsiella pneumoniae;Colistin;POL;Poland;European Region;546;58;10.622710623
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;POL;Poland;European Region;448;49;10.9375
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;POL;Poland;European Region;1356;271;19.985250737
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;POL;Poland;European Region;213;14;6.572769953
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;56;37;66.071428571
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;114;73;64.035087719
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;134;83;61.940298507
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;130;84;64.615384615
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;121;51;42.148760331
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;103;75;72.815533981
2023;Bloodstream;Klebsiella pneumoniae;Colistin;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;28;0;0.0
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;132;21;15.909090909
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;83;10;12.048192771
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;PSE;occupied Palestinian territory, including east Jerusalem;Eastern Mediterranean Region;139;20;14.388489209
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;QAT;Qatar;Eastern Mediterranean Region;274;83;30.291970803
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;QAT;Qatar;Eastern Mediterranean Region;275;101;36.727272727
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;QAT;Qatar;Eastern Mediterranean Region;274;91;33.211678832
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;QAT;Qatar;Eastern Mediterranean Region;110;99;90.0
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;QAT;Qatar;Eastern Mediterranean Region;273;78;28.571428571
2023;Bloodstream;Klebsiella pneumoniae;Colistin;QAT;Qatar;Eastern Mediterranean Region;13;3;23.076923077
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;QAT;Qatar;Eastern Mediterranean Region;257;13;5.058365759
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;QAT;Qatar;Eastern Mediterranean Region;270;13;4.814814815
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;QAT;Qatar;Eastern Mediterranean Region;57;47;82.456140351
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;QAT;Qatar;Eastern Mediterranean Region;268;10;3.731343284
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;RUS;Russian Federation;European Region;2575;2326;90.330097087
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;RUS;Russian Federation;European Region;3102;2863;92.295293359
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;RUS;Russian Federation;European Region;3384;3090;91.312056738
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;RUS;Russian Federation;European Region;692;649;93.786127168
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;RUS;Russian Federation;European Region;3320;3028;91.204819277
2023;Bloodstream;Klebsiella pneumoniae;Colistin;RUS;Russian Federation;European Region;1878;354;18.849840256
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;RUS;Russian Federation;European Region;2860;2215;77.447552448
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;RUS;Russian Federation;European Region;1202;863;71.797004992
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;RUS;Russian Federation;European Region;352;328;93.181818182
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;RUS;Russian Federation;European Region;3635;1423;39.147180193
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;SAU;Saudi Arabia;Eastern Mediterranean Region;448;277;61.830357143
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;SAU;Saudi Arabia;Eastern Mediterranean Region;335;204;60.895522388
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;SAU;Saudi Arabia;Eastern Mediterranean Region;440;266;60.454545455
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;SAU;Saudi Arabia;Eastern Mediterranean Region;310;170;54.838709677
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;SAU;Saudi Arabia;Eastern Mediterranean Region;529;306;57.844990548
2023;Bloodstream;Klebsiella pneumoniae;Colistin;SAU;Saudi Arabia;Eastern Mediterranean Region;254;74;29.133858268
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;SAU;Saudi Arabia;Eastern Mediterranean Region;363;186;51.239669421
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;SAU;Saudi Arabia;Eastern Mediterranean Region;496;207;41.733870968
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;SAU;Saudi Arabia;Eastern Mediterranean Region;410;232;56.585365854
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;SAU;Saudi Arabia;Eastern Mediterranean Region;514;234;45.525291829
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;SGP;Singapore;Western Pacific Region;751;111;14.780292943
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;SGP;Singapore;Western Pacific Region;687;137;19.941775837
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;SGP;Singapore;Western Pacific Region;458;97;21.179039301
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;SGP;Singapore;Western Pacific Region;457;82;17.943107221
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;SGP;Singapore;Western Pacific Region;751;195;25.965379494
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;SGP;Singapore;Western Pacific Region;751;177;23.568575233
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;SGP;Singapore;Western Pacific Region;458;14;3.056768559
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;SGP;Singapore;Western Pacific Region;750;8;1.066666667
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;SWE;Sweden;European Region;2165;215;9.930715935
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;SWE;Sweden;European Region;2155;273;12.668213457
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;SWE;Sweden;European Region;1399;9;0.643316655
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;SWE;Sweden;European Region;765;2;0.261437908
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;SWZ;Eswatini;African Region;26;8;30.769230769
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;SWZ;Eswatini;African Region;27;20;74.074074074
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;SWZ;Eswatini;African Region;23;13;56.52173913
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;SWZ;Eswatini;African Region;11;8;72.727272727
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;SWZ;Eswatini;African Region;31;17;54.838709677
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;SWZ;Eswatini;African Region;26;21;80.769230769
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;SWZ;Eswatini;African Region;25;0;0.0
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;THA;Thailand;South-East Asia Region;1862;707;37.969924812
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;THA;Thailand;South-East Asia Region;927;395;42.610571737
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;THA;Thailand;South-East Asia Region;2305;947;41.084598698
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;THA;Thailand;South-East Asia Region;2048;966;47.16796875
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;THA;Thailand;South-East Asia Region;2335;1071;45.867237687
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;THA;Thailand;South-East Asia Region;2130;893;41.924882629
2023;Bloodstream;Klebsiella pneumoniae;Colistin;THA;Thailand;South-East Asia Region;1744;132;7.568807339
2023;Bloodstream;Klebsiella pneumoniae;Doripenem;THA;Thailand;South-East Asia Region;953;166;17.418677859
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;THA;Thailand;South-East Asia Region;2307;500;21.673168617
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;THA;Thailand;South-East Asia Region;2371;434;18.304512864
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;THA;Thailand;South-East Asia Region;1117;426;38.137869293
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;THA;Thailand;South-East Asia Region;2390;482;20.167364017
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;TLS;Timor-Leste;South-East Asia Region;61;48;78.68852459
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;TLS;Timor-Leste;South-East Asia Region;61;41;67.213114754
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;TLS;Timor-Leste;South-East Asia Region;62;42;67.741935484
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;TLS;Timor-Leste;South-East Asia Region;37;1;2.702702703
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;TLS;Timor-Leste;South-East Asia Region;61;0;0.0
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;TUN;Tunisia;Eastern Mediterranean Region;413;232;56.17433414
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;TUN;Tunisia;Eastern Mediterranean Region;410;254;61.951219512
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;TUN;Tunisia;Eastern Mediterranean Region;406;250;61.57635468
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;TUN;Tunisia;Eastern Mediterranean Region;379;203;53.562005277
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;TUN;Tunisia;Eastern Mediterranean Region;271;145;53.505535055
2023;Bloodstream;Klebsiella pneumoniae;Colistin;TUN;Tunisia;Eastern Mediterranean Region;133;18;13.533834586
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;TUN;Tunisia;Eastern Mediterranean Region;332;122;36.746987952
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;TUN;Tunisia;Eastern Mediterranean Region;403;123;30.521091811
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;TUN;Tunisia;Eastern Mediterranean Region;298;151;50.67114094
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;TUN;Tunisia;Eastern Mediterranean Region;146;64;43.835616438
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;TUR;T<U+00FC>rkiye;European Region;509;372;73.084479371
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;TUR;T<U+00FC>rkiye;European Region;6120;4780;78.104575163
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;TUR;T<U+00FC>rkiye;European Region;5799;4517;77.892740128
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;TUR;T<U+00FC>rkiye;European Region;5455;3859;70.74243813
2023;Bloodstream;Klebsiella pneumoniae;Colistin;TUR;T<U+00FC>rkiye;European Region;1937;618;31.905007744
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;TUR;T<U+00FC>rkiye;European Region;5963;3731;62.569176589
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;TUR;T<U+00FC>rkiye;European Region;4981;2501;50.210801044
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;TUR;T<U+00FC>rkiye;European Region;1886;1232;65.323435843
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;TUR;T<U+00FC>rkiye;European Region;5940;3222;54.242424242
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;TZA;United Republic of Tanzania;African Region;499;375;75.150300601
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;TZA;United Republic of Tanzania;African Region;105;84;80.0
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;TZA;United Republic of Tanzania;African Region;504;366;72.619047619
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;TZA;United Republic of Tanzania;African Region;459;386;84.095860566
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;TZA;United Republic of Tanzania;African Region;479;224;46.764091858
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;TZA;United Republic of Tanzania;African Region;450;327;72.666666667
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;TZA;United Republic of Tanzania;African Region;46;8;17.391304348
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;TZA;United Republic of Tanzania;African Region;459;29;6.318082789
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;UKR;Ukraine;European Region;546;478;87.545787546
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;UKR;Ukraine;European Region;673;574;85.2897474
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;UKR;Ukraine;European Region;401;339;84.538653367
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;UKR;Ukraine;European Region;581;479;82.444061962
2023;Bloodstream;Klebsiella pneumoniae;Colistin;UKR;Ukraine;European Region;204;19;9.31372549
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;UKR;Ukraine;European Region;189;155;82.010582011
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;UKR;Ukraine;European Region;450;326;72.444444444
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;UKR;Ukraine;European Region;469;383;81.663113006
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;UKR;Ukraine;European Region;683;479;70.131771596
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;XKX;Kosovo;European Region;63;63;100.0
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;XKX;Kosovo;European Region;63;37;58.73015873
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;XKX;Kosovo;European Region;63;9;14.285714286
2023;Bloodstream;Klebsiella pneumoniae;Colistin;XKX;Kosovo;European Region;63;1;1.587301587
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;XKX;Kosovo;European Region;63;1;1.587301587
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;XKX;Kosovo;European Region;63;0;0.0
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;XKX;Kosovo;European Region;63;5;7.936507937
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;XKX;Kosovo;European Region;63;0;0.0
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;YEM;Yemen;Eastern Mediterranean Region;34;32;94.117647059
2023;Bloodstream;Klebsiella pneumoniae;Cefotaxime;YEM;Yemen;Eastern Mediterranean Region;34;32;94.117647059
2023;Bloodstream;Klebsiella pneumoniae;Ceftazidime;YEM;Yemen;Eastern Mediterranean Region;34;34;100.0
2023;Bloodstream;Klebsiella pneumoniae;Ceftriaxone;YEM;Yemen;Eastern Mediterranean Region;22;21;95.454545455
2023;Bloodstream;Klebsiella pneumoniae;Ciprofloxacin;YEM;Yemen;Eastern Mediterranean Region;24;22;91.666666667
2023;Bloodstream;Klebsiella pneumoniae;Co-trimoxazole;YEM;Yemen;Eastern Mediterranean Region;27;23;85.185185185
2023;Bloodstream;Klebsiella pneumoniae;Colistin;YEM;Yemen;Eastern Mediterranean Region;15;0;0.0
2023;Bloodstream;Klebsiella pneumoniae;Ertapenem;YEM;Yemen;Eastern Mediterranean Region;25;19;76.0
2023;Bloodstream;Klebsiella pneumoniae;Imipenem;YEM;Yemen;Eastern Mediterranean Region;33;3;9.090909091
2023;Bloodstream;Klebsiella pneumoniae;Levofloxacin;YEM;Yemen;Eastern Mediterranean Region;25;22;88.0
2023;Bloodstream;Klebsiella pneumoniae;Meropenem;YEM;Yemen;Eastern Mediterranean Region;33;16;48.484848485
2023;Bloodstream;Klebsiella pneumoniae;Cefepime;ZAF;South Africa;African Region;6792;4033;59.378680801
